studentId,password,name,gender,enrollmentYear,className,major,college
20211119,123456,高燕0,女,2022,人工智能2202班,人工智能,信息工程学院
20211120,123456,张丽,女,2022,人工智能2202班,人工智能,信息工程学院
20211121,123456,李涛,男,2022,人工智能2202班,人工智能,信息工程学院
20211122,123456,朱军,女,2022,人工智能2202班,人工智能,信息工程学院
20211123,123456,赵亮,男,2022,人工智能2202班,人工智能,信息工程学院
20211124,123456,刘静,女,2022,人工智能2202班,人工智能,信息工程学院
20211125,123456,胡敏0,女,2022,人工智能2202班,人工智能,信息工程学院
20211126,123456,何军6,男,2022,人工智能2202班,人工智能,信息工程学院
20211127,123456,陈梅7,女,2022,人工智能2202班,人工智能,信息工程学院
20211128,123456,高敏,女,2022,人工智能2202班,人工智能,信息工程学院
20211129,123456,李鹏0,男,2022,人工智能2202班,人工智能,信息工程学院
20211130,123456,罗超5,女,2022,人工智能2202班,人工智能,信息工程学院
20211131,123456,罗亮0,男,2022,人工智能2202班,人工智能,信息工程学院
20211132,123456,徐梅2,男,2022,人工智能2202班,人工智能,信息工程学院
20211133,123456,徐琳,男,2022,人工智能2202班,人工智能,信息工程学院
20211134,123456,罗丽9,男,2022,人工智能2202班,人工智能,信息工程学院
20211135,123456,李强2,男,2022,人工智能2202班,人工智能,信息工程学院
20211136,123456,郑琳,男,2022,人工智能2202班,人工智能,信息工程学院
20211137,123456,陈磊,男,2022,人工智能2202班,人工智能,信息工程学院
20211138,123456,刘静,男,2022,人工智能2202班,人工智能,信息工程学院
20211139,123456,周静0,女,2022,人工智能2202班,人工智能,信息工程学院
20211140,123456,杨军8,男,2022,人工智能2202班,人工智能,信息工程学院
20211141,123456,朱涛,男,2022,人工智能2203班,人工智能,信息工程学院
20211142,123456,赵亮,女,2022,人工智能2203班,人工智能,信息工程学院
20211143,123456,吴军1,女,2022,人工智能2203班,人工智能,信息工程学院
20211144,123456,何亮,女,2022,人工智能2203班,人工智能,信息工程学院
20211145,123456,罗涛,男,2022,人工智能2203班,人工智能,信息工程学院
20211146,123456,黄强,女,2022,人工智能2203班,人工智能,信息工程学院
20211147,123456,张磊0,男,2022,人工智能2203班,人工智能,信息工程学院
20211148,123456,孙涛8,男,2022,人工智能2203班,人工智能,信息工程学院
20211149,123456,刘强6,女,2022,人工智能2203班,人工智能,信息工程学院
20211150,123456,高娜1,女,2022,人工智能2203班,人工智能,信息工程学院
20211151,123456,高亮,女,2022,人工智能2203班,人工智能,信息工程学院
20211152,123456,朱静4,男,2022,人工智能2203班,人工智能,信息工程学院
20211153,123456,杨亮9,男,2022,人工智能2203班,人工智能,信息工程学院
20211154,123456,李敏,女,2022,人工智能2203班,人工智能,信息工程学院
20211155,123456,孙敏,男,2022,人工智能2203班,人工智能,信息工程学院
20211156,123456,赵伟5,男,2022,人工智能2203班,人工智能,信息工程学院
20211157,123456,刘燕,男,2022,人工智能2203班,人工智能,信息工程学院
20211158,123456,徐芳1,女,2022,人工智能2203班,人工智能,信息工程学院
20211159,123456,孙雪,女,2022,人工智能2203班,人工智能,信息工程学院
20211160,123456,李静,女,2022,人工智能2203班,人工智能,信息工程学院
20211161,123456,徐伟,女,2022,人工智能2203班,人工智能,信息工程学院
20211162,123456,朱强,男,2022,人工智能2203班,人工智能,信息工程学院
20211163,123456,高鹏,男,2022,人工智能2203班,人工智能,信息工程学院
20211164,123456,刘琳1,男,2022,人工智能2203班,人工智能,信息工程学院
20211165,123456,朱雪,女,2022,人工智能2203班,人工智能,信息工程学院
20211166,123456,赵勇7,女,2022,人工智能2203班,人工智能,信息工程学院
20211167,123456,徐超,女,2022,人工智能2203班,人工智能,信息工程学院
20211168,123456,高超,女,2022,人工智能2203班,人工智能,信息工程学院
20211169,123456,杨伟4,女,2022,人工智能2203班,人工智能,信息工程学院
20211170,123456,朱涛3,女,2022,人工智能2203班,人工智能,信息工程学院
20211171,123456,张梅4,男,2022,人工智能2204班,人工智能,信息工程学院
20211172,123456,郑雪1,女,2022,人工智能2204班,人工智能,信息工程学院
20211173,123456,王超,女,2022,人工智能2204班,人工智能,信息工程学院
20211174,123456,周婷,女,2022,人工智能2204班,人工智能,信息工程学院
20211175,123456,郑静4,女,2022,人工智能2204班,人工智能,信息工程学院
20211176,123456,徐琳0,女,2022,人工智能2204班,人工智能,信息工程学院
20211177,123456,高军2,女,2022,人工智能2204班,人工智能,信息工程学院
20211178,123456,周娜,男,2022,人工智能2204班,人工智能,信息工程学院
20211179,123456,刘磊5,男,2022,人工智能2204班,人工智能,信息工程学院
20211180,123456,李亮,女,2022,人工智能2204班,人工智能,信息工程学院
20211181,123456,李婷3,女,2022,人工智能2204班,人工智能,信息工程学院
20211182,123456,胡静2,男,2022,人工智能2204班,人工智能,信息工程学院
20211183,123456,何丽,男,2022,人工智能2204班,人工智能,信息工程学院
20211184,123456,杨燕3,男,2022,人工智能2204班,人工智能,信息工程学院
20211185,123456,陈燕,男,2022,人工智能2204班,人工智能,信息工程学院
20211186,123456,杨超,男,2022,人工智能2204班,人工智能,信息工程学院
20211187,123456,朱琳,女,2022,人工智能2204班,人工智能,信息工程学院
20211188,123456,王娜,男,2022,人工智能2204班,人工智能,信息工程学院
20211189,123456,吴雪4,男,2022,人工智能2204班,人工智能,信息工程学院
20211190,123456,李芳2,女,2022,人工智能2204班,人工智能,信息工程学院
20211191,123456,朱强,女,2022,人工智能2204班,人工智能,信息工程学院
20211192,123456,林强,男,2022,人工智能2204班,人工智能,信息工程学院
20211193,123456,罗雪,女,2022,人工智能2204班,人工智能,信息工程学院
20211194,123456,周雪7,男,2022,人工智能2204班,人工智能,信息工程学院
20211195,123456,陈勇2,男,2022,人工智能2204班,人工智能,信息工程学院
20211196,123456,胡芳8,女,2022,人工智能2204班,人工智能,信息工程学院
20211197,123456,王雪8,男,2022,人工智能2204班,人工智能,信息工程学院
20211198,123456,周静,女,2022,人工智能2204班,人工智能,信息工程学院
20211199,123456,杨鹏,男,2022,人工智能2204班,人工智能,信息工程学院
20211200,123456,何杰,女,2022,人工智能2204班,人工智能,信息工程学院
20211201,123456,马勇2,女,2023,人工智能2301班,人工智能,信息工程学院
20211202,123456,李芳,男,2023,人工智能2301班,人工智能,信息工程学院
20211203,123456,赵强,男,2023,人工智能2301班,人工智能,信息工程学院
20211204,123456,何伟,男,2023,人工智能2301班,人工智能,信息工程学院
20211205,123456,孙鹏4,男,2023,人工智能2301班,人工智能,信息工程学院
20211206,123456,刘梅,男,2023,人工智能2301班,人工智能,信息工程学院
20211207,123456,黄静,女,2023,人工智能2301班,人工智能,信息工程学院
20211208,123456,郑娜6,男,2023,人工智能2301班,人工智能,信息工程学院
20211209,123456,吴燕5,男,2023,人工智能2301班,人工智能,信息工程学院
20211210,123456,刘梅,男,2023,人工智能2301班,人工智能,信息工程学院
20211211,123456,朱燕,男,2023,人工智能2301班,人工智能,信息工程学院
20211212,123456,吴敏,女,2023,人工智能2301班,人工智能,信息工程学院
20211213,123456,王强,男,2023,人工智能2301班,人工智能,信息工程学院
20211214,123456,李亮,女,2023,人工智能2301班,人工智能,信息工程学院
20211215,123456,吴琳,女,2023,人工智能2301班,人工智能,信息工程学院
20211216,123456,胡燕,女,2023,人工智能2301班,人工智能,信息工程学院
20211217,123456,陈超2,女,2023,人工智能2301班,人工智能,信息工程学院
20211218,123456,李军6,男,2023,人工智能2301班,人工智能,信息工程学院
20211219,123456,吴婷,女,2023,人工智能2301班,人工智能,信息工程学院
20211220,123456,刘涛,女,2023,人工智能2301班,人工智能,信息工程学院
20211221,123456,陈婷,男,2023,人工智能2301班,人工智能,信息工程学院
20211222,123456,林勇,男,2023,人工智能2301班,人工智能,信息工程学院
20211223,123456,张超5,男,2023,人工智能2301班,人工智能,信息工程学院
20211224,123456,杨伟,女,2023,人工智能2301班,人工智能,信息工程学院
20211225,123456,杨磊,男,2023,人工智能2301班,人工智能,信息工程学院
20211226,123456,胡静0,女,2023,人工智能2301班,人工智能,信息工程学院
20211227,123456,周雪4,女,2023,人工智能2301班,人工智能,信息工程学院
20211228,123456,李涛6,男,2023,人工智能2301班,人工智能,信息工程学院
20211229,123456,胡琳9,男,2023,人工智能2301班,人工智能,信息工程学院
20211230,123456,郑杰9,女,2023,人工智能2301班,人工智能,信息工程学院
20211231,123456,马超6,女,2023,人工智能2302班,人工智能,信息工程学院
20211232,123456,王强,女,2023,人工智能2302班,人工智能,信息工程学院
20211233,123456,马婷2,男,2023,人工智能2302班,人工智能,信息工程学院
20211234,123456,朱芳4,男,2023,人工智能2302班,人工智能,信息工程学院
20211235,123456,孙鹏4,女,2023,人工智能2302班,人工智能,信息工程学院
20211236,123456,杨杰,男,2023,人工智能2302班,人工智能,信息工程学院
20211237,123456,罗勇8,男,2023,人工智能2302班,人工智能,信息工程学院
20211238,123456,徐燕,男,2023,人工智能2302班,人工智能,信息工程学院
20211239,123456,黄亮,女,2023,人工智能2302班,人工智能,信息工程学院
20211240,123456,马杰1,女,2023,人工智能2302班,人工智能,信息工程学院
20211241,123456,李鹏0,男,2023,人工智能2302班,人工智能,信息工程学院
20211242,123456,赵勇0,男,2023,人工智能2302班,人工智能,信息工程学院
20211243,123456,徐敏,女,2023,人工智能2302班,人工智能,信息工程学院
20211244,123456,郑芳7,女,2023,人工智能2302班,人工智能,信息工程学院
20211245,123456,马静,女,2023,人工智能2302班,人工智能,信息工程学院
20211246,123456,赵超,女,2023,人工智能2302班,人工智能,信息工程学院
20211247,123456,胡静9,女,2023,人工智能2302班,人工智能,信息工程学院
20211248,123456,陈磊,男,2023,人工智能2302班,人工智能,信息工程学院
20211249,123456,李鹏5,男,2023,人工智能2302班,人工智能,信息工程学院
20211250,123456,林强9,女,2023,人工智能2302班,人工智能,信息工程学院
20211251,123456,郑杰,女,2023,人工智能2302班,人工智能,信息工程学院
20211252,123456,杨伟1,女,2023,人工智能2302班,人工智能,信息工程学院
20211253,123456,吴婷,女,2023,人工智能2302班,人工智能,信息工程学院
20211254,123456,周琳8,女,2023,人工智能2302班,人工智能,信息工程学院
20211255,123456,杨强,女,2023,人工智能2302班,人工智能,信息工程学院
20211256,123456,马强,女,2023,人工智能2302班,人工智能,信息工程学院
20211257,123456,杨勇7,女,2023,人工智能2302班,人工智能,信息工程学院
20211258,123456,朱军4,男,2023,人工智能2302班,人工智能,信息工程学院
20211259,123456,朱伟1,男,2023,人工智能2302班,人工智能,信息工程学院
20211260,123456,胡杰,男,2023,人工智能2302班,人工智能,信息工程学院
20211261,123456,何雪8,女,2023,人工智能2303班,人工智能,信息工程学院
20211262,123456,林鹏,女,2023,人工智能2303班,人工智能,信息工程学院
20211263,123456,刘勇9,男,2023,人工智能2303班,人工智能,信息工程学院
20211264,123456,黄鹏9,女,2023,人工智能2303班,人工智能,信息工程学院
20211265,123456,杨涛9,男,2023,人工智能2303班,人工智能,信息工程学院
20211266,123456,郑涛,男,2023,人工智能2303班,人工智能,信息工程学院
20211267,123456,吴涛7,男,2023,人工智能2303班,人工智能,信息工程学院
20211268,123456,胡娜,女,2023,人工智能2303班,人工智能,信息工程学院
20211269,123456,李雪2,男,2023,人工智能2303班,人工智能,信息工程学院
20211270,123456,徐芳,女,2023,人工智能2303班,人工智能,信息工程学院
20211271,123456,马敏,女,2023,人工智能2303班,人工智能,信息工程学院
20211272,123456,何军,男,2023,人工智能2303班,人工智能,信息工程学院
20211273,123456,吴丽7,女,2023,人工智能2303班,人工智能,信息工程学院
20211274,123456,高丽8,男,2023,人工智能2303班,人工智能,信息工程学院
20211275,123456,何燕0,女,2023,人工智能2303班,人工智能,信息工程学院
20211276,123456,王琳2,女,2023,人工智能2303班,人工智能,信息工程学院
20211277,123456,陈敏,女,2023,人工智能2303班,人工智能,信息工程学院
20211278,123456,张敏6,男,2023,人工智能2303班,人工智能,信息工程学院
20211279,123456,吴军9,女,2023,人工智能2303班,人工智能,信息工程学院
20211280,123456,孙伟5,男,2023,人工智能2303班,人工智能,信息工程学院
20211281,123456,孙磊,女,2023,人工智能2303班,人工智能,信息工程学院
20211282,123456,郑强8,男,2023,人工智能2303班,人工智能,信息工程学院
20211283,123456,黄敏,女,2023,人工智能2303班,人工智能,信息工程学院
20211284,123456,李琳,女,2023,人工智能2303班,人工智能,信息工程学院
20211285,123456,刘燕8,女,2023,人工智能2303班,人工智能,信息工程学院
20211286,123456,黄杰5,男,2023,人工智能2303班,人工智能,信息工程学院
20211287,123456,胡燕6,女,2023,人工智能2303班,人工智能,信息工程学院
20211288,123456,罗梅,男,2023,人工智能2303班,人工智能,信息工程学院
20211289,123456,罗娜6,男,2023,人工智能2303班,人工智能,信息工程学院
20211290,123456,胡芳,男,2023,人工智能2303班,人工智能,信息工程学院
20211291,123456,张琳,男,2023,人工智能2304班,人工智能,信息工程学院
20211292,123456,刘军,女,2023,人工智能2304班,人工智能,信息工程学院
20211293,123456,马琳,男,2023,人工智能2304班,人工智能,信息工程学院
20211294,123456,周鹏5,女,2023,人工智能2304班,人工智能,信息工程学院
20211295,123456,周鹏,男,2023,人工智能2304班,人工智能,信息工程学院
20211296,123456,徐涛4,男,2023,人工智能2304班,人工智能,信息工程学院
20211297,123456,徐军1,男,2023,人工智能2304班,人工智能,信息工程学院
20211298,123456,高军,女,2023,人工智能2304班,人工智能,信息工程学院
20211299,123456,林雪,女,2023,人工智能2304班,人工智能,信息工程学院
20211300,123456,杨伟1,女,2023,人工智能2304班,人工智能,信息工程学院
20211301,123456,黄雪,男,2023,人工智能2304班,人工智能,信息工程学院
20211302,123456,李娜7,女,2023,人工智能2304班,人工智能,信息工程学院
20211303,123456,罗超,女,2023,人工智能2304班,人工智能,信息工程学院
20211304,123456,孙磊,男,2023,人工智能2304班,人工智能,信息工程学院
20211305,123456,孙芳3,男,2023,人工智能2304班,人工智能,信息工程学院
20211306,123456,胡梅1,男,2023,人工智能2304班,人工智能,信息工程学院
20211307,123456,何燕6,女,2023,人工智能2304班,人工智能,信息工程学院
20211308,123456,朱涛9,女,2023,人工智能2304班,人工智能,信息工程学院
20211309,123456,罗敏,男,2023,人工智能2304班,人工智能,信息工程学院
20211310,123456,周婷,女,2023,人工智能2304班,人工智能,信息工程学院
20211311,123456,胡磊,男,2023,人工智能2304班,人工智能,信息工程学院
20211312,123456,黄勇3,男,2023,人工智能2304班,人工智能,信息工程学院
20211313,123456,徐鹏,男,2023,人工智能2304班,人工智能,信息工程学院
20211314,123456,何伟7,女,2023,人工智能2304班,人工智能,信息工程学院
20211315,123456,朱敏7,女,2023,人工智能2304班,人工智能,信息工程学院
20211316,123456,赵涛7,男,2023,人工智能2304班,人工智能,信息工程学院
20211317,123456,高亮4,女,2023,人工智能2304班,人工智能,信息工程学院
20211318,123456,高亮1,男,2023,人工智能2304班,人工智能,信息工程学院
20211319,123456,李芳,男,2023,人工智能2304班,人工智能,信息工程学院
20211320,123456,林杰,男,2023,人工智能2304班,人工智能,信息工程学院
20211321,123456,何亮,女,2024,人工智能2401班,人工智能,信息工程学院
20211322,123456,赵静1,男,2024,人工智能2401班,人工智能,信息工程学院
20211323,123456,何伟6,男,2024,人工智能2401班,人工智能,信息工程学院
20211324,123456,李雪3,男,2024,人工智能2401班,人工智能,信息工程学院
20211325,123456,孙鹏,女,2024,人工智能2401班,人工智能,信息工程学院
20211326,123456,徐婷,男,2024,人工智能2401班,人工智能,信息工程学院
20211327,123456,郑超,女,2024,人工智能2401班,人工智能,信息工程学院
20211328,123456,郑婷3,女,2024,人工智能2401班,人工智能,信息工程学院
20211329,123456,王雪9,女,2024,人工智能2401班,人工智能,信息工程学院
20211330,123456,杨敏,男,2024,人工智能2401班,人工智能,信息工程学院
20211331,123456,黄雪8,男,2024,人工智能2401班,人工智能,信息工程学院
20211332,123456,刘强,男,2024,人工智能2401班,人工智能,信息工程学院
20211333,123456,周雪,男,2024,人工智能2401班,人工智能,信息工程学院
20211334,123456,陈军,男,2024,人工智能2401班,人工智能,信息工程学院
20211335,123456,刘敏5,男,2024,人工智能2401班,人工智能,信息工程学院
20211336,123456,吴涛1,男,2024,人工智能2401班,人工智能,信息工程学院
20211337,123456,高亮8,女,2024,人工智能2401班,人工智能,信息工程学院
20211338,123456,黄娜,女,2024,人工智能2401班,人工智能,信息工程学院
20211339,123456,黄杰,男,2024,人工智能2401班,人工智能,信息工程学院
20211340,123456,朱磊8,女,2024,人工智能2401班,人工智能,信息工程学院
20211341,123456,王伟6,男,2024,人工智能2401班,人工智能,信息工程学院
20211342,123456,陈丽,男,2024,人工智能2401班,人工智能,信息工程学院
20211343,123456,郑杰6,女,2024,人工智能2401班,人工智能,信息工程学院
20211344,123456,黄杰0,男,2024,人工智能2401班,人工智能,信息工程学院
20211345,123456,周亮4,男,2024,人工智能2401班,人工智能,信息工程学院
20211346,123456,徐芳,女,2024,人工智能2401班,人工智能,信息工程学院
20211347,123456,杨军4,男,2024,人工智能2401班,人工智能,信息工程学院
20211348,123456,黄强,男,2024,人工智能2401班,人工智能,信息工程学院
20211349,123456,胡丽2,男,2024,人工智能2401班,人工智能,信息工程学院
20211350,123456,朱梅1,女,2024,人工智能2401班,人工智能,信息工程学院
20211351,123456,何杰6,男,2024,人工智能2402班,人工智能,信息工程学院
20211352,123456,陈燕,女,2024,人工智能2402班,人工智能,信息工程学院
20211353,123456,周静8,男,2024,人工智能2402班,人工智能,信息工程学院
20211354,123456,周婷,男,2024,人工智能2402班,人工智能,信息工程学院
20211355,123456,王芳3,男,2024,人工智能2402班,人工智能,信息工程学院
20211356,123456,黄敏9,男,2024,人工智能2402班,人工智能,信息工程学院
20211357,123456,郑静6,男,2024,人工智能2402班,人工智能,信息工程学院
20211358,123456,黄雪,男,2024,人工智能2402班,人工智能,信息工程学院
20211359,123456,吴丽9,女,2024,人工智能2402班,人工智能,信息工程学院
20211360,123456,孙杰0,女,2024,人工智能2402班,人工智能,信息工程学院
20211361,123456,朱燕,男,2024,人工智能2402班,人工智能,信息工程学院
20211362,123456,李雪6,男,2024,人工智能2402班,人工智能,信息工程学院
20211363,123456,刘梅,男,2024,人工智能2402班,人工智能,信息工程学院
20211364,123456,林静,男,2024,人工智能2402班,人工智能,信息工程学院
20211365,123456,吴勇6,女,2024,人工智能2402班,人工智能,信息工程学院
20211366,123456,罗芳,男,2024,人工智能2402班,人工智能,信息工程学院
20211367,123456,陈超7,女,2024,人工智能2402班,人工智能,信息工程学院
20211368,123456,何婷,男,2024,人工智能2402班,人工智能,信息工程学院
20211369,123456,林勇,女,2024,人工智能2402班,人工智能,信息工程学院
20211370,123456,郑雪4,女,2024,人工智能2402班,人工智能,信息工程学院
20211371,123456,高涛,女,2024,人工智能2402班,人工智能,信息工程学院
20211372,123456,胡亮0,女,2024,人工智能2402班,人工智能,信息工程学院
20211373,123456,杨磊4,男,2024,人工智能2402班,人工智能,信息工程学院
20211374,123456,马雪,女,2024,人工智能2402班,人工智能,信息工程学院
20211375,123456,周亮7,男,2024,人工智能2402班,人工智能,信息工程学院
20211376,123456,孙雪4,女,2024,人工智能2402班,人工智能,信息工程学院
20211377,123456,何强,男,2024,人工智能2402班,人工智能,信息工程学院
20211378,123456,李强0,男,2024,人工智能2402班,人工智能,信息工程学院
20211379,123456,李燕,女,2024,人工智能2402班,人工智能,信息工程学院
20211380,123456,吴雪,女,2024,人工智能2402班,人工智能,信息工程学院
20211381,123456,李伟0,男,2024,人工智能2403班,人工智能,信息工程学院
20211382,123456,高娜8,女,2024,人工智能2403班,人工智能,信息工程学院
20211383,123456,郑杰7,女,2024,人工智能2403班,人工智能,信息工程学院
20211384,123456,马静,男,2024,人工智能2403班,人工智能,信息工程学院
20211385,123456,杨杰,男,2024,人工智能2403班,人工智能,信息工程学院
20211386,123456,孙磊,女,2024,人工智能2403班,人工智能,信息工程学院
20211387,123456,赵敏,男,2024,人工智能2403班,人工智能,信息工程学院
20211388,123456,朱伟0,女,2024,人工智能2403班,人工智能,信息工程学院
20211389,123456,黄杰,女,2024,人工智能2403班,人工智能,信息工程学院
20211390,123456,林超,女,2024,人工智能2403班,人工智能,信息工程学院
20211391,123456,王婷4,男,2024,人工智能2403班,人工智能,信息工程学院
20211392,123456,高琳2,男,2024,人工智能2403班,人工智能,信息工程学院
20211393,123456,杨涛,男,2024,人工智能2403班,人工智能,信息工程学院
20211394,123456,杨磊,男,2024,人工智能2403班,人工智能,信息工程学院
20211395,123456,周娜,女,2024,人工智能2403班,人工智能,信息工程学院
20211396,123456,黄燕9,女,2024,人工智能2403班,人工智能,信息工程学院
20211397,123456,陈敏,男,2024,人工智能2403班,人工智能,信息工程学院
20211398,123456,罗超,女,2024,人工智能2403班,人工智能,信息工程学院
20211399,123456,杨超,女,2024,人工智能2403班,人工智能,信息工程学院
20211400,123456,赵亮,女,2024,人工智能2403班,人工智能,信息工程学院
20211401,123456,高亮,男,2024,人工智能2403班,人工智能,信息工程学院
20211402,123456,赵静,男,2024,人工智能2403班,人工智能,信息工程学院
20211403,123456,陈琳0,男,2024,人工智能2403班,人工智能,信息工程学院
20211404,123456,陈亮2,男,2024,人工智能2403班,人工智能,信息工程学院
20211405,123456,张鹏,女,2024,人工智能2403班,人工智能,信息工程学院
20211406,123456,杨军1,男,2024,人工智能2403班,人工智能,信息工程学院
20211407,123456,徐强,女,2024,人工智能2403班,人工智能,信息工程学院
20211408,123456,黄勇,女,2024,人工智能2403班,人工智能,信息工程学院
20211409,123456,孙芳4,男,2024,人工智能2403班,人工智能,信息工程学院
20211410,123456,陈雪2,女,2024,人工智能2403班,人工智能,信息工程学院
20211411,123456,赵鹏,女,2024,人工智能2404班,人工智能,信息工程学院
20211412,123456,张敏,男,2024,人工智能2404班,人工智能,信息工程学院
20211413,123456,何涛,女,2024,人工智能2404班,人工智能,信息工程学院
20211414,123456,郑鹏,男,2024,人工智能2404班,人工智能,信息工程学院
20211415,123456,赵磊,男,2024,人工智能2404班,人工智能,信息工程学院
20211416,123456,李静1,女,2024,人工智能2404班,人工智能,信息工程学院
20211417,123456,孙燕4,男,2024,人工智能2404班,人工智能,信息工程学院
20211418,123456,徐娜,男,2024,人工智能2404班,人工智能,信息工程学院
20211419,123456,张勇,女,2024,人工智能2404班,人工智能,信息工程学院
20211420,123456,林雪,女,2024,人工智能2404班,人工智能,信息工程学院
20211421,123456,张婷,男,2024,人工智能2404班,人工智能,信息工程学院
20211422,123456,刘燕,女,2024,人工智能2404班,人工智能,信息工程学院
20211423,123456,罗芳,男,2024,人工智能2404班,人工智能,信息工程学院
20211424,123456,高静3,男,2024,人工智能2404班,人工智能,信息工程学院
20211425,123456,张芳,女,2024,人工智能2404班,人工智能,信息工程学院
20211426,123456,刘超4,女,2024,人工智能2404班,人工智能,信息工程学院
20211427,123456,林亮,女,2024,人工智能2404班,人工智能,信息工程学院
20211428,123456,林婷6,女,2024,人工智能2404班,人工智能,信息工程学院
20211429,123456,胡强,女,2024,人工智能2404班,人工智能,信息工程学院
20211430,123456,孙伟8,女,2024,人工智能2404班,人工智能,信息工程学院
20211431,123456,赵强6,男,2024,人工智能2404班,人工智能,信息工程学院
20211432,123456,李勇4,男,2024,人工智能2404班,人工智能,信息工程学院
20211433,123456,刘鹏6,男,2024,人工智能2404班,人工智能,信息工程学院
20211434,123456,马强4,男,2024,人工智能2404班,人工智能,信息工程学院
20211435,123456,吴超,男,2024,人工智能2404班,人工智能,信息工程学院
20211436,123456,郑涛1,男,2024,人工智能2404班,人工智能,信息工程学院
20211437,123456,吴婷,女,2024,人工智能2404班,人工智能,信息工程学院
20211438,123456,高军,女,2024,人工智能2404班,人工智能,信息工程学院
20211439,123456,徐鹏0,女,2024,人工智能2404班,人工智能,信息工程学院
20211440,123456,黄敏,男,2024,人工智能2404班,人工智能,信息工程学院
20211441,123456,林琳9,男,2021,数据科学2101班,数据科学,信息工程学院
20211442,123456,孙磊,女,2021,数据科学2101班,数据科学,信息工程学院
20211443,123456,张强7,女,2021,数据科学2101班,数据科学,信息工程学院
20211444,123456,刘伟,女,2021,数据科学2101班,数据科学,信息工程学院
20211445,123456,赵军,女,2021,数据科学2101班,数据科学,信息工程学院
20211446,123456,吴鹏,女,2021,数据科学2101班,数据科学,信息工程学院
20211447,123456,刘鹏,女,2021,数据科学2101班,数据科学,信息工程学院
20211448,123456,吴雪1,男,2021,数据科学2101班,数据科学,信息工程学院
20211449,123456,陈杰0,男,2021,数据科学2101班,数据科学,信息工程学院
20211450,123456,刘强3,男,2021,数据科学2101班,数据科学,信息工程学院
20211451,123456,孙磊4,男,2021,数据科学2101班,数据科学,信息工程学院
20211452,123456,吴亮0,女,2021,数据科学2101班,数据科学,信息工程学院
20211453,123456,孙鹏,女,2021,数据科学2101班,数据科学,信息工程学院
20211454,123456,赵杰1,男,2021,数据科学2101班,数据科学,信息工程学院
20211455,123456,孙杰,女,2021,数据科学2101班,数据科学,信息工程学院
20211456,123456,马梅,男,2021,数据科学2101班,数据科学,信息工程学院
20211457,123456,何强,女,2021,数据科学2101班,数据科学,信息工程学院
20211458,123456,何娜,男,2021,数据科学2101班,数据科学,信息工程学院
20211459,123456,何杰7,女,2021,数据科学2101班,数据科学,信息工程学院
20211460,123456,孙敏6,女,2021,数据科学2101班,数据科学,信息工程学院
20211461,123456,刘磊5,女,2021,数据科学2101班,数据科学,信息工程学院
20211462,123456,李静0,女,2021,数据科学2101班,数据科学,信息工程学院
20211463,123456,刘梅5,男,2021,数据科学2101班,数据科学,信息工程学院
20211464,123456,孙婷,男,2021,数据科学2101班,数据科学,信息工程学院
20211465,123456,何强7,女,2021,数据科学2101班,数据科学,信息工程学院
20211466,123456,高强5,男,2021,数据科学2101班,数据科学,信息工程学院
20211467,123456,王亮,男,2021,数据科学2101班,数据科学,信息工程学院
20211468,123456,王敏6,女,2021,数据科学2101班,数据科学,信息工程学院
20211469,123456,林琳0,男,2021,数据科学2101班,数据科学,信息工程学院
20211470,123456,张芳6,男,2021,数据科学2101班,数据科学,信息工程学院
20211471,123456,郑梅,男,2021,数据科学2102班,数据科学,信息工程学院
20211472,123456,罗静,男,2021,数据科学2102班,数据科学,信息工程学院
20211473,123456,黄燕,男,2021,数据科学2102班,数据科学,信息工程学院
20211474,123456,杨强,女,2021,数据科学2102班,数据科学,信息工程学院
20211475,123456,黄军,男,2021,数据科学2102班,数据科学,信息工程学院
20211476,123456,何强,女,2021,数据科学2102班,数据科学,信息工程学院
20211477,123456,刘杰,女,2021,数据科学2102班,数据科学,信息工程学院
20211478,123456,林军,男,2021,数据科学2102班,数据科学,信息工程学院
20211479,123456,周丽9,女,2021,数据科学2102班,数据科学,信息工程学院
20211480,123456,陈娜9,女,2021,数据科学2102班,数据科学,信息工程学院
20211481,123456,高强,女,2021,数据科学2102班,数据科学,信息工程学院
20211482,123456,朱梅8,男,2021,数据科学2102班,数据科学,信息工程学院
20211483,123456,杨强9,女,2021,数据科学2102班,数据科学,信息工程学院
20211484,123456,李军3,男,2021,数据科学2102班,数据科学,信息工程学院
20211485,123456,周敏,女,2021,数据科学2102班,数据科学,信息工程学院
20211486,123456,李伟,男,2021,数据科学2102班,数据科学,信息工程学院
20211487,123456,陈芳2,男,2021,数据科学2102班,数据科学,信息工程学院
20211488,123456,杨娜,男,2021,数据科学2102班,数据科学,信息工程学院
20211489,123456,刘雪,男,2021,数据科学2102班,数据科学,信息工程学院
20211490,123456,李娜4,女,2021,数据科学2102班,数据科学,信息工程学院
20211491,123456,何涛3,男,2021,数据科学2102班,数据科学,信息工程学院
20211492,123456,李丽1,女,2021,数据科学2102班,数据科学,信息工程学院
20211493,123456,罗琳,男,2021,数据科学2102班,数据科学,信息工程学院
20211494,123456,朱军,女,2021,数据科学2102班,数据科学,信息工程学院
20211495,123456,马军,男,2021,数据科学2102班,数据科学,信息工程学院
20211496,123456,李芳3,男,2021,数据科学2102班,数据科学,信息工程学院
